,xG,npxG,goals,xA,assists,key_passes,shots,xGChain,minutes,team_xGA,team_xG,opponent_xGA,opponent_xG,team_goals_conceded,team_goals_scored,saves,opponent_attack_strength,opponent_defense_strength,points
974,0.11577194184064865,0.11577194184064865,1,0.0,0,0,3,0.12518665194511416,90,0.667131,0.144994,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,8.0
988,0.025152724236249924,0.025152724236249924,0,0.0,0,0,1,0.6117077469825745,90,2.5061400000000003,0.77074,43.14924539672211,49.14518130477518,4.0,2.0,0.0,1130.0,1220.0,-1.0
1002,0.1984184831380844,0.1984184831380844,0,0.07584093511104584,0,1,4,0.825735867023468,90,0.710778,1.9617,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1150.0,1210.0,5.0
1020,0.07704517245292664,0.07704517245292664,0,0.05294867232441902,0,1,1,0.1573188602924347,48,2.5061400000000003,0.77074,43.14924539672211,49.14518130477518,3.0,2.0,0.0,1130.0,1220.0,1.0
1034,0.015292962081730366,0.015292962081730366,0,0.23728977143764496,0,3,1,0.7666996121406555,80,0.710778,1.9617,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1150.0,1210.0,3.0
1058,0.15357151627540588,0.15357151627540588,0,0.05120663717389107,0,1,2,0.20477814972400665,47,1.94485,2.25414,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,1.0
1076,0.018054509535431862,0.018054509535431862,0,0.32193252444267273,0,1,1,0.7399855256080627,81,0.161161,2.43732,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1130.0,1220.0,2.0
1101,0.08768340945243835,0.08768340945243835,0,0.11967673897743225,0,2,1,0.5122210979461671,90,1.1781700000000002,2.73834,43.14924539672211,49.14518130477518,1.0,3.0,0.0,1150.0,1210.0,2.0
1116,0.31377747654914856,0.31377747654914856,0,0.06971035152673721,0,1,6,0.31171151995658875,82,0.368554,0.709634,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1130.0,1220.0,2.0
867,1.6981816291809082,1.6981816291809082,1,0.0,0,0,5,1.6981816291809082,90,1.32902,2.06377,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,6.0
1130,0.08352214843034744,0.08352214843034744,0,0.27402317523956304,0,4,1,0.7501735687255859,90,0.679649,1.19792,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1150.0,1210.0,2.0
1144,0.4293554723262787,0.4293554723262787,0,0.3680915236473084,1,2,5,0.9545535445213318,90,1.39037,1.98553,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1130.0,1220.0,6.0
1158,0.8299705386161804,0.8299705386161804,1,0.0,0,0,3,0.8451458811759949,90,1.94485,2.25414,43.14924539672211,49.14518130477518,3.0,1.0,0.0,1130.0,1220.0,6.0
1172,0.14890259504318235,0.14890259504318235,0,0.0,0,0,2,0.2705240547657013,90,0.7357670000000001,0.529676,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,3.0
1189,0.17197521030902865,0.17197521030902865,0,0.17413519322872162,1,2,2,0.0,90,1.25206,0.661744,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1150.0,1210.0,7.0
1226,0.06630844622850418,0.06630844622850418,0,0.0,0,0,1,0.2238954156637192,87,0.7357670000000001,0.529676,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,3.0
1251,0.0,0.0,0,0.0,0,0,0,0.08841977268457413,59,1.56529,0.705566,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1130.0,1220.0,1.0
849,1.3727991580963137,1.3727991580963137,0,0.9871999621391296,2,5,5,2.359999179840088,90,1.35217,2.5062900000000004,43.14924539672211,49.14518130477518,3.0,3.0,0.0,1150.0,1210.0,7.0
847,0.4636201858520508,0.4636201858520508,1,0.0,0,0,3,0.4636201858520508,9,1.1781700000000002,2.73834,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1150.0,1210.0,6.0
1271,0.05539113655686378,0.05539113655686378,1,0.0,0,0,1,0.0928781032562256,90,2.1065,0.533575,43.14924539672211,49.14518130477518,3.0,1.0,0.0,1150.0,1210.0,6.0
1291,0.0,0.0,0,0.0,0,0,0,0.661608099937439,90,0.73944,0.736172,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,2.0
2038,0.0,0.0,0,0.0,0,0,0,0.28529617190361023,90,1.35217,2.5062900000000004,43.14924539672211,49.14518130477518,3.0,3.0,0.0,1150.0,1210.0,-1.0
5390,0.0,0.0,0,0.06542927026748657,0,1,0,0.41131943464279175,90,1.1781700000000002,2.73834,43.14924539672211,49.14518130477518,1.0,3.0,0.0,1150.0,1210.0,2.0
748,0.0,0.0,0,0.0,0,0,0,0.0,15,0.998072,0.394113,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1150.0,1210.0,1.0
2082,0.14735014736652374,0.14735014736652374,0,0.3936305046081543,0,2,2,0.4690359532833099,87,2.5369200000000003,1.10374,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1150.0,1210.0,2.0
2623,0.017714092507958412,0.017714092507958412,0,0.20796646177768707,0,3,1,0.1234445869922638,90,1.85362,0.815375,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,6.0
2634,0.0,0.0,0,0.0,0,0,0,0.0,90,2.85573,0.8391280000000001,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1130.0,1220.0,2.0
659,1.2820674180984497,1.2820674180984497,1,0.11143922060728073,0,2,5,1.393506646156311,81,1.1781700000000002,2.73834,43.14924539672211,49.14518130477518,1.0,3.0,0.0,1150.0,1210.0,7.0
2694,0.011511257849633694,0.011511257849633694,0,0.0,0,0,1,0.0,90,2.30744,0.168796,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1130.0,1220.0,1.0
2727,0.023552807047963142,0.023552807047963142,0,0.0,0,0,1,0.023552807047963142,9,0.161161,2.43732,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1130.0,1220.0,1.0
2754,0.05880540236830713,0.05880540236830713,0,0.04303423687815666,0,1,1,0.5248333215713501,90,1.1781700000000002,2.73834,43.14924539672211,49.14518130477518,1.0,3.0,0.0,1150.0,1210.0,2.0
2771,0.0,0.0,0,0.0,0,0,0,0.0,21,2.4339,0.9950399999999999,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1150.0,1210.0,1.0
2773,0.4819773435592651,0.4819773435592651,0,0.0,0,0,2,0.6164042949676514,25,0.661135,1.11296,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,1.0
2787,0.0,0.0,0,0.0,0,0,0,0.0,73,2.1065,0.533575,43.14924539672211,49.14518130477518,3.0,1.0,0.0,1150.0,1210.0,1.0
2805,0.0,0.0,0,0.0,0,0,0,0.0,90,0.73944,0.736172,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,5.0
635,0.7396287322044373,0.7396287322044373,0,0.5694245100021362,1,1,3,1.4320544004440308,90,0.161161,2.43732,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1130.0,1220.0,6.0
2606,0.015674995258450508,0.015674995258450508,0,0.0,0,0,1,0.04711340740323067,90,2.5369200000000003,1.10374,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1150.0,1210.0,2.0
2820,0.0,0.0,0,0.0,0,0,0,0.0,90,0.679649,1.19792,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1150.0,1210.0,6.0
2833,0.0,0.0,0,0.0,0,0,0,0.2472287118434906,90,1.39037,1.98553,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1130.0,1220.0,6.0
2845,0.0,0.0,0,0.0,0,0,0,0.3621920943260193,90,2.5369200000000003,1.10374,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1150.0,1210.0,2.0
2861,0.1156795397400856,0.1156795397400856,0,0.0,0,0,2,0.028489669784903526,90,1.85362,0.815375,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,7.0
2870,0.0,0.0,0,0.0,0,0,0,0.0,69,2.5369200000000003,1.10374,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1150.0,1210.0,2.0
2913,0.014780809171497822,0.014780809171497822,0,0.0,0,0,1,0.5561152100563049,90,0.747166,1.51332,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1130.0,1220.0,5.0
2928,0.21167655289173126,0.21167655289173126,0,0.02730503864586353,0,1,4,0.054172351956367486,90,0.998072,0.394113,43.14924539672211,49.14518130477518,1.0,0.0,0.0,1150.0,1210.0,1.0
2945,0.0,0.0,0,0.0,0,0,0,0.05148295685648918,90,1.25206,0.661744,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1150.0,1210.0,2.0
2973,0.4043072164058685,0.4043072164058685,0,0.379353404045105,0,2,1,0.7494781017303467,83,4.03429,0.8698739999999999,43.14924539672211,49.14518130477518,4.0,0.0,0.0,1150.0,1210.0,2.0
603,0.8196332454681396,0.8196332454681396,1,0.05119974538683891,0,1,4,1.0340676307678225,90,1.35217,2.5062900000000004,43.14924539672211,49.14518130477518,3.0,3.0,0.0,1150.0,1210.0,5.0
2995,0.0,0.0,0,0.0,0,0,0,0.0,12,2.30744,0.168796,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1130.0,1220.0,1.0
3010,0.039871204644441605,0.039871204644441605,0,0.5005190968513489,1,4,1,1.0092942714691162,90,0.161161,2.43732,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1130.0,1220.0,12.0
630,0.06012839823961257,0.06012839823961257,0,0.069483682513237,0,1,2,0.6076520681381226,90,1.32902,2.06377,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,2.0
2599,0.04890695586800575,0.04890695586800575,0,0.0,0,0,1,0.048303283751010895,90,1.32902,2.06377,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,1.0
676,0.08343905955553055,0.08343905955553055,0,0.11051520705223083,1,2,1,0.2426016330718994,90,2.4339,0.9950399999999999,43.14924539672211,49.14518130477518,3.0,1.0,0.0,1150.0,1210.0,5.0
2562,0.027709566056728363,0.027709566056728363,0,0.1514483094215393,0,3,1,0.1425745189189911,90,1.3139399999999999,0.7993680000000001,43.14924539672211,49.14518130477518,1.0,0.0,0.0,1150.0,1210.0,2.0
2093,0.11115220934152603,0.11115220934152603,0,0.0,0,0,1,0.11115220934152603,19,1.85362,0.815375,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,1.0
2116,0.011499607935547829,0.011499607935547829,0,0.0,0,0,1,0.26403921842575073,90,1.25206,0.661744,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1150.0,1210.0,2.0
736,1.0695462226867676,1.0695462226867676,0,0.016205167397856712,0,1,2,1.0857512950897217,90,0.747166,1.51332,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1130.0,1220.0,2.0
2135,0.011656174436211586,0.011656174436211586,0,0.048470169305801385,0,1,1,0.685061514377594,90,0.747166,1.51332,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1130.0,1220.0,2.0
2147,0.0,0.0,0,0.030072467401623726,0,1,0,0.05693977698683739,90,0.998072,0.394113,43.14924539672211,49.14518130477518,1.0,0.0,0.0,1150.0,1210.0,2.0
2179,0.0,0.0,0,0.040689080953598016,0,1,0,0.040689080953598016,89,1.32902,2.06377,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,2.0
726,0.20535731315612796,0.20535731315612796,0,0.0,0,0,4,0.7850954532623291,84,1.32902,2.06377,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1130.0,1220.0,2.0
2207,0.0,0.0,0,0.10258232057094574,1,2,0,0.10023059695959093,90,1.56529,0.705566,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,5.0
2238,0.4292361736297608,0.4292361736297608,1,0.0,0,0,1,0.4292361736297608,42,2.5061400000000003,0.77074,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1130.0,1220.0,6.0
2276,0.0,0.0,0,0.0,0,0,0,0.0,85,2.85573,0.8391280000000001,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,3.0
2306,0.0,0.0,0,0.06595692038536073,0,2,0,0.06595692038536073,90,2.1628700000000003,0.126327,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1150.0,1210.0,2.0
2316,0.02732501551508904,0.02732501551508904,0,0.0,0,0,1,0.08027368783950806,48,2.5061400000000003,0.77074,43.14924539672211,49.14518130477518,3.0,2.0,0.0,1130.0,1220.0,1.0
2330,0.16288094222545624,0.16288094222545624,0,0.057331234216690063,0,2,2,0.5063931345939636,90,0.710778,1.9617,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1150.0,1210.0,3.0
2349,0.016197293996810913,0.016197293996810913,0,0.11115220934152603,0,1,1,0.12734949588775635,30,1.85362,0.815375,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,1.0
2357,0.8229228854179382,0.061754047870635986,1,0.0,0,0,2,0.061754047870635986,78,2.85573,0.8391280000000001,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,8.0
699,0.16247522830963135,0.16247522830963135,1,0.0,0,0,2,0.12553882598876953,76,1.35217,2.5062900000000004,43.14924539672211,49.14518130477518,2.0,3.0,0.0,1150.0,1210.0,8.0
2465,0.0,0.0,0,0.0,0,0,0,0.0,13,0.667131,0.144994,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,1.0
2472,0.0,0.0,0,0.0271490141749382,0,1,0,0.0,66,0.7162649999999999,1.56162,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1150.0,1210.0,2.0
2481,0.5107094645500183,0.5107094645500183,1,0.0,0,0,2,1.389272928237915,80,1.1185,2.0069,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1130.0,1220.0,9.0
2504,0.04844218119978905,0.04844218119978905,0,0.13718418776988986,0,3,1,0.19333629310131076,90,0.368554,0.709634,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1130.0,1220.0,3.0
682,0.14095769822597504,0.14095769822597504,0,0.0,0,0,2,0.6636309623718262,90,0.661135,1.11296,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1130.0,1220.0,2.0
2542,0.36747622489929205,0.36747622489929205,0,0.11097031086683272,0,1,3,1.0594286918640137,74,1.1185,2.0069,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1130.0,1220.0,1.0
2068,0.0,0.0,0,0.0,0,0,0,0.02959535084664822,22,4.03429,0.8698739999999999,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1150.0,1210.0,1.0
912,0.7508266568183899,0.7508266568183899,0,0.0,0,0,4,0.7378246188163757,90,0.8383219999999999,1.43023,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1150.0,1210.0,6.0
6277,0.07385778427124022,0.07385778427124022,0,0.0,0,0,2,0.12565210461616516,90,1.93838,0.315121,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1150.0,1210.0,1.0
5698,0.0,0.0,0,0.0,0,0,0,0.0,90,2.1628700000000003,0.126327,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1150.0,1210.0,0.0
6250,0.0,0.0,0,0.0,0,0,0,0.17990748584270475,90,1.3139399999999999,0.7993680000000001,43.14924539672211,49.14518130477518,1.0,0.0,0.0,1150.0,1210.0,2.0
195,0.0,0.0,0,0.0,0,0,0,0.0,90,2.1065,0.533575,43.14924539672211,49.14518130477518,3.0,1.0,0.0,1150.0,1210.0,2.0
6672,0.0,0.0,0,0.0,0,0,0,0.5336063504219055,90,2.5061400000000003,0.77074,43.14924539672211,49.14518130477518,4.0,2.0,0.0,1130.0,1220.0,0.0
6490,0.0,0.0,0,0.03796984627842903,0,1,0,0.08225180953741074,90,0.679649,1.19792,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1150.0,1210.0,2.0
212,0.661608099937439,0.661608099937439,1,0.0,0,0,2,0.661608099937439,28,0.73944,0.736172,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,7.0
5673,0.05420515686273575,0.05420515686273575,0,0.05880540236830713,0,1,2,0.4678696691989898,80,1.1781700000000002,2.73834,43.14924539672211,49.14518130477518,1.0,3.0,0.0,1150.0,1210.0,2.0
6226,0.0,0.0,0,0.0,0,0,0,0.0,90,2.30744,0.168796,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1130.0,1220.0,1.0
6686,0.06071456149220466,0.06071456149220466,0,0.0,0,0,1,0.09809714555740356,70,0.710778,1.9617,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1150.0,1210.0,6.0
5807,0.0,0.0,0,0.0,0,0,0,0.11234402656555176,35,2.1065,0.533575,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1150.0,1210.0,1.0
5658,0.020672235637903214,0.020672235637903214,0,0.0,0,0,1,0.0,64,2.1628700000000003,0.126327,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1150.0,1210.0,2.0
6481,0.0,0.0,0,0.0,0,0,0,0.024144470691680908,78,2.30744,0.168796,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1130.0,1220.0,2.0
6210,0.0,0.0,0,0.0,0,0,0,0.25253960490226746,90,1.25206,0.661744,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1150.0,1210.0,2.0
5983,0.0,0.0,0,0.0,0,0,0,0.03127412870526314,90,0.7162649999999999,1.56162,43.14924539672211,49.14518130477518,1.0,2.0,2.0,1150.0,1210.0,2.0
6714,0.011149690486490726,0.011149690486490726,0,0.0632345899939537,0,1,1,0.6008760929107666,90,0.710778,1.9617,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1150.0,1210.0,2.0
6722,0.0,0.0,0,0.0,0,0,0,0.5062813758850098,90,2.5061400000000003,0.77074,43.14924539672211,49.14518130477518,4.0,2.0,0.0,1130.0,1220.0,2.0
5646,0.1552247554063797,0.1552247554063797,0,0.0,0,0,3,0.4808853566646576,88,2.85573,0.8391280000000001,72.70339029096067,28.13287901971489,0.0,1.0,0.0,1130.0,1220.0,0.0
33,0.7923412322998047,0.7923412322998047,1,0.4422866702079773,0,1,5,2.0340316295623784,90,0.161161,2.43732,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1130.0,1220.0,8.0
6331,0.0,0.0,0,0.0,0,0,0,0.08218450844287872,90,1.93838,0.315121,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1150.0,1210.0,1.0
5814,0.0,0.0,0,0.37226510047912603,1,1,0,0.661608099937439,13,0.73944,0.736172,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,4.0
5995,0.0,0.0,0,0.0,0,0,0,0.0,90,1.1185,2.0069,43.14924539672211,49.14518130477518,1.0,2.0,1.0,1130.0,1220.0,2.0
5702,0.0,0.0,0,0.0,0,0,0,0.0,90,2.5369200000000003,1.10374,43.14924539672211,49.14518130477518,1.0,1.0,1.0,1150.0,1210.0,2.0
6005,0.0,0.0,0,0.0,0,0,0,0.08841977268457413,90,1.56529,0.705566,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,1.0
6378,0.007857529446482658,0.007857529446482658,0,0.0,0,0,1,0.01727224700152874,90,0.667131,0.144994,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,1.0
5970,0.0,0.0,0,0.0,0,0,0,0.10017141699790956,90,2.1628700000000003,0.126327,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1150.0,1210.0,1.0
5943,0.4410847127437592,0.4410847127437592,0,0.0,0,0,2,0.2553794980049133,90,2.4339,0.9950399999999999,43.14924539672211,49.14518130477518,3.0,1.0,0.0,1150.0,1210.0,2.0
6353,0.0,0.0,0,0.04714607819914818,1,1,0,0.05500360578298569,90,0.667131,0.144994,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,4.0
59,0.21806564927101132,0.21806564927101132,0,0.3763395249843597,0,2,4,0.5897422432899475,90,1.1781700000000002,2.73834,43.14924539672211,49.14518130477518,1.0,3.0,0.0,1150.0,1210.0,5.0
6569,0.0,0.0,0,0.05130571126937866,0,1,0,0.07052399218082428,90,0.595216,0.390629,43.14924539672211,49.14518130477518,0.0,2.0,0.0,1150.0,1210.0,3.0
6539,0.0,0.0,0,0.0,0,0,0,0.07839806377887726,90,0.161161,2.43732,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1130.0,1220.0,6.0
5958,0.0,0.0,0,0.0,0,0,0,0.0,5,2.85573,0.8391280000000001,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1130.0,1220.0,1.0
6612,0.0,0.0,0,0.03704096004366875,0,1,0,0.17254392802715302,69,2.4339,0.9950399999999999,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1150.0,1210.0,1.0
6323,0.0,0.0,0,0.0,0,0,0,0.0,77,0.667131,0.144994,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,1.0
5729,0.0,0.0,0,0.0,0,0,0,0.017271213233470917,90,2.85573,0.8391280000000001,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1130.0,1220.0,2.0
5778,0.0,0.0,0,0.0,0,0,0,0.0,64,2.5369200000000003,1.10374,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1150.0,1210.0,2.0
137,0.05294867232441902,0.05294867232441902,0,0.011645732447504996,0,1,1,0.06459440290927887,90,2.5061400000000003,0.77074,43.14924539672211,49.14518130477518,4.0,2.0,0.0,1130.0,1220.0,2.0
6619,0.0,0.0,0,0.0,0,0,0,0.0,50,2.1065,0.533575,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1150.0,1210.0,-1.0
6359,0.0,0.0,0,0.1166333109140396,0,2,0,0.1166333109140396,90,1.93838,0.315121,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1150.0,1210.0,1.0
6629,0.0,0.0,0,0.0,0,0,0,0.02052751183509827,90,2.1628700000000003,0.126327,43.14924539672211,49.14518130477518,3.0,0.0,2.0,1150.0,1210.0,1.0
5719,0.0,0.0,0,0.0,0,0,0,0.0,90,1.85362,0.815375,43.14924539672211,49.14518130477518,0.0,1.0,6.0,1130.0,1220.0,11.0
6521,0.0,0.0,0,0.12760210037231445,0,2,0,0.2100898176431656,90,0.368554,0.709634,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1130.0,1220.0,8.0
6298,0.0,0.0,0,0.0,0,0,0,0.007857529446482658,90,0.667131,0.144994,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,1.0
6640,0.0,0.0,0,0.0,0,0,0,0.5062813758850098,90,2.5061400000000003,0.77074,43.14924539672211,49.14518130477518,4.0,2.0,1.0,1130.0,1220.0,0.0
6653,0.0,0.0,0,0.0,0,0,0,0.01784832403063774,90,0.710778,1.9617,43.14924539672211,49.14518130477518,0.0,0.0,2.0,1150.0,1210.0,6.0
5788,0.07342138141393661,0.07342138141393661,0,0.0,0,0,1,0.06052190065383911,90,1.85362,0.815375,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,6.0
6193,0.0,0.0,0,0.0,0,0,0,0.09680698066949844,90,0.7357670000000001,0.529676,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,9.0
151,1.0268479585647583,1.0268479585647583,0,0.0,0,0,5,1.0268479585647583,90,0.710778,1.9617,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1150.0,1210.0,2.0
6556,0.0,0.0,0,0.0,0,0,0,0.10683754086494446,90,0.667131,0.144994,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,1.0
5512,0.011331332847476006,0.011331332847476006,0,0.5390490889549255,0,1,1,0.6198641061782837,90,1.32902,2.06377,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,1.0
6153,0.0,0.0,0,0.0,0,0,0,0.32193252444267273,87,0.161161,2.43732,43.14924539672211,49.14518130477518,0.0,3.0,0.0,1130.0,1220.0,6.0
6432,0.0,0.0,0,0.009414717555046082,0,1,0,0.009414717555046082,26,0.667131,0.144994,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1130.0,1220.0,1.0
160,0.14343561232089996,0.14343561232089996,0,0.0,0,0,1,0.16204127669334412,90,0.7357670000000001,0.529676,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,2.0
5601,0.0,0.0,0,0.0,0,0,0,0.11234402656555176,90,2.1065,0.533575,43.14924539672211,49.14518130477518,3.0,1.0,0.0,1150.0,1210.0,1.0
5492,0.08218450844287872,0.08218450844287872,0,0.0,0,0,1,0.08218450844287872,6,1.93838,0.315121,43.14924539672211,49.14518130477518,1.0,0.0,0.0,1150.0,1210.0,1.0
6137,0.059361249208450324,0.059361249208450324,0,0.0882030799984932,0,1,1,0.6350359916687012,90,0.7162649999999999,1.56162,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1150.0,1210.0,1.0
6405,0.01194998435676098,0.01194998435676098,0,0.007857529446482658,0,1,1,0.02922223135828972,90,0.667131,0.144994,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,2.0
5459,0.0,0.0,0,0.0,0,0,0,0.27063778042793274,90,2.4339,0.9950399999999999,43.14924539672211,49.14518130477518,3.0,1.0,0.0,1150.0,1210.0,1.0
251,0.17879019677639008,0.17879019677639008,0,0.0,0,0,2,1.239933729171753,90,0.33118800000000004,2.08868,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1130.0,1220.0,3.0
4,0.09230297803878784,0.09230297803878784,0,0.0,0,0,3,0.0,90,1.56529,0.705566,43.14924539672211,49.14518130477518,2.0,1.0,0.0,1130.0,1220.0,2.0
6973,0.0,0.0,0,0.0,0,0,0,0.05558919906616211,90,1.3139399999999999,0.7993680000000001,43.14924539672211,49.14518130477518,1.0,0.0,2.0,1150.0,1210.0,2.0
5838,0.0,0.0,0,0.14654725790023804,0,1,0,0.8384997248649597,90,1.1185,2.0069,43.14924539672211,49.14518130477518,1.0,2.0,0.0,1130.0,1220.0,2.0
6100,0.06601230055093765,0.06601230055093765,0,0.09160998463630676,0,1,1,0.243426650762558,90,2.4339,0.9950399999999999,43.14924539672211,49.14518130477518,3.0,1.0,0.0,1150.0,1210.0,1.0
6985,0.0,0.0,0,0.0,0,0,0,0.4292361736297608,35,2.5061400000000003,0.77074,43.14924539672211,49.14518130477518,0.0,2.0,0.0,1130.0,1220.0,1.0
6902,0.03796984627842903,0.03796984627842903,0,0.0,0,0,1,0.03796984627842903,9,0.679649,1.19792,43.14924539672211,49.14518130477518,0.0,1.0,0.0,1150.0,1210.0,1.0
6914,0.01709800399839878,0.01709800399839878,0,0.08598814159631729,0,2,1,1.0527560710906982,90,1.35217,2.5062900000000004,43.14924539672211,49.14518130477518,3.0,3.0,0.0,1150.0,1210.0,0.0
6867,0.0,0.0,0,0.0,0,0,0,0.0,90,2.85573,0.8391280000000001,43.14924539672211,49.14518130477518,1.0,1.0,0.0,1130.0,1220.0,2.0
6740,0.06025166064500809,0.06025166064500809,0,0.28191763162612915,0,1,1,0.4180102050304413,10,0.710778,1.9617,43.14924539672211,49.14518130477518,0.0,0.0,0.0,1150.0,1210.0,1.0
6437,0.0,0.0,0,0.03051253780722618,0,1,0,0.12565210461616516,90,1.93838,0.315121,43.14924539672211,49.14518130477518,3.0,0.0,0.0,1150.0,1210.0,2.0
6775,0.0,0.0,0,0.0,0,0,0,0.04266784340143204,90,4.03429,0.8698739999999999,43.14924539672211,49.14518130477518,4.0,0.0,0.0,1150.0,1210.0,2.0
